HR,precision,recall,MRR,MAP
0.6123511904761905,0.6123511904761905,0.5744791666666667,0.6123511904761905,0.6123511904761905
0.7459077380952381,0.3918340773809524,0.7130766369047619,0.6791294642857143,0.6592726934523809
0.8244047619047619,0.29892113095238093,0.8015593998015872,0.7052951388888888,0.6887555803571429
0.8757440476190477,0.24242001488095238,0.8591610863095239,0.7181299603174603,0.7042384879298942
0.9170386904761905,0.20543154761904764,0.9064391121031745,0.7263888888888889,0.7152300863921958
