HR,precision,recall,MRR,MAP
0.10602678571428571,0.10602678571428571,0.0937313988095238,0.10602678571428571,0.10602678571428571
0.20963541666666666,0.10611979166666667,0.18815104166666666,0.1578311011904762,0.14411272321428573
0.3072916666666667,0.10546875,0.27874503968253966,0.19038318452380953,0.17325975529100526
0.40662202380952384,0.10630580357142858,0.374928695436508,0.2152157738095238,0.19759889632936506
0.49646577380952384,0.10576636904761903,0.46482824900793657,0.23318452380952384,0.21659365699404762
