HR,precision,recall,MRR,MAP
0.48623511904761907,0.48623511904761907,0.4595548115079365,0.48623511904761907,0.48623511904761907
0.5954241071428571,0.3092447916666667,0.5652281746031745,0.5408296130952381,0.5231584821428571
0.6635044642857143,0.23685515873015875,0.6380704365079365,0.5635230654761905,0.5467768270502645
0.6979166666666666,0.19029017857142858,0.6766431051587302,0.5721261160714286,0.5569803550760581
0.7248883928571429,0.16000744047619048,0.7069971478174603,0.5775204613095238,0.5640793444113756
