HR,precision,recall,MRR,MAP
0.6071428571428571,0.6071428571428571,0.5694475446428572,0.6071428571428571,0.6071428571428571
0.7485119047619048,0.3933221726190476,0.7166480654761904,0.6778273809523809,0.6586216517857143
0.8312872023809523,0.2999131944444444,0.8073195684523808,0.7054191468253967,0.6880528687169312
0.8831845238095238,0.24344308035714285,0.8663101438492065,0.7183934771825397,0.7040460172784391
0.9213169642857143,0.20550595238095232,0.908838665674603,0.7260199652777777,0.7140038545800265
