HR,precision,recall,MRR,MAP
0.60546875,0.60546875,0.5676432291666667,0.60546875,0.60546875
0.7492559523809523,0.39267113095238093,0.7159598214285714,0.6773623511904762,0.6568080357142857
0.8290550595238095,0.2996031746031746,0.8055524553571428,0.7039620535714286,0.686575107473545
0.8816964285714286,0.24362909226190477,0.8653025793650794,0.7171223958333334,0.7027736441798942
0.9162946428571429,0.20476190476190476,0.9043247767857142,0.7240420386904761,0.7120254112929894
