HR,precision,recall,MRR,MAP
0.6116071428571429,0.6116071428571429,0.5732297867063492,0.6116071428571429,0.6116071428571429
0.7490699404761905,0.39369419642857145,0.7166573660714286,0.6803385416666666,0.6606677827380952
0.8249627976190477,0.2990451388888889,0.8021484375000001,0.7056361607142857,0.6888899222883598
0.8805803571428571,0.24344308035714285,0.8634641617063492,0.7195405505952381,0.7052783461474867
0.9183407738095238,0.20498511904761904,0.9059151785714287,0.7270926339285714,0.7150123491236772
