HR,precision,recall,MRR,MAP
0.48325892857142855,0.48325892857142855,0.45536954365079363,0.48325892857142855,0.48325892857142855
0.5894717261904762,0.30636160714285715,0.5605778769841271,0.5363653273809523,0.5188337053571429
0.6610863095238095,0.2366691468253968,0.6361049107142857,0.5602368551587301,0.543624958664021
0.6969866071428571,0.19066220238095238,0.6765128968253968,0.569211929563492,0.5542948082010581
0.7215401785714286,0.1591889880952381,0.7035497271825397,0.5741226438492064,0.5604225053736772
