HR,precision,recall,MRR,MAP
0.46000744047619047,0.46000744047619047,0.43456721230158735,0.46000744047619047,0.46000744047619047
0.5688244047619048,0.29306175595238093,0.5380549355158729,0.5144159226190477,0.4953031994047619
0.6348586309523809,0.22550843253968253,0.6074807787698413,0.5364273313492064,0.5181051587301587
0.6796875,0.18550037202380953,0.6577969990079365,0.5476345486111112,0.5319204179067459
0.7122395833333334,0.15718005952380953,0.6939391121031746,0.5541449652777778,0.5401578000992063
