HR,precision,recall,MRR,MAP
0.11179315476190477,0.11179315476190477,0.09557601686507936,0.11179315476190477,0.11179315476190477
0.20814732142857142,0.10584077380952381,0.18406808035714284,0.15997023809523808,0.14397321428571427
0.3054315476190476,0.10627480158730157,0.2755797371031746,0.1923983134920635,0.17316674933862433
0.40271577380952384,0.10677083333333333,0.37177889384920637,0.21671937003968256,0.19755239335317457
0.49441964285714285,0.10639880952380952,0.4642175099206349,0.23506014384920637,0.21708193824404762
