HR,precision,recall,MRR,MAP
0.6090029761904762,0.6090029761904762,0.5700985863095239,0.6090029761904762,0.6090029761904762
0.7505580357142857,0.3943452380952381,0.7185701884920634,0.6797805059523809,0.6599702380952381
0.8338913690476191,0.30127728174603174,0.809929935515873,0.7075582837301587,0.6898664847883598
0.8803943452380952,0.24297805059523808,0.8639136904761904,0.7191840277777778,0.7044206245866401
0.9185267857142857,0.2052827380952381,0.906866939484127,0.7268105158730158,0.7145998160548942
