HR,precision,recall,MRR,MAP
0.6162574404761905,0.6162574404761905,0.5783854166666667,0.6162574404761905,0.6162574404761905
0.7589285714285714,0.39806547619047616,0.7259114583333334,0.6875930059523809,0.6674572172619048
0.8353794642857143,0.30189732142857145,0.8113653273809524,0.7130766369047619,0.6956225198412699
0.8885788690476191,0.24567522321428573,0.8721819196428572,0.7263764880952381,0.7122705853174602
0.9261532738095238,0.20725446428571428,0.9148654513888889,0.7338913690476191,0.722374751984127
