HR,precision,recall,MRR,MAP
0.37146577380952384,0.37146577380952384,0.35172991071428567,0.37146577380952384,0.37146577380952384
0.5009300595238095,0.25734747023809523,0.4685794890873015,0.4361979166666667,0.41796875
0.6216517857142857,0.2144717261904762,0.5854724702380952,0.476438492063492,0.45402405753968256
0.6765252976190477,0.1820126488095238,0.6468067956349206,0.4901568700396825,0.47171198123346564
0.7146577380952381,0.1562872023809524,0.6896205357142856,0.4977833581349206,0.48167818907076715
