HR,precision,recall,MRR,MAP
0.61328125,0.61328125,0.5753162202380951,0.61328125,0.61328125
0.7446056547619048,0.3912760416666667,0.7118675595238095,0.6789434523809523,0.6591331845238095
0.8238467261904762,0.298797123015873,0.8010943700396824,0.7053571428571429,0.6888640873015873
0.8744419642857143,0.24204799107142858,0.8579210069444445,0.7180059523809523,0.7040912285052909
0.9159226190476191,0.2052083333333333,0.9053230406746031,0.7263020833333332,0.7151386305390212
